'드롭 프런트', 'drop front'
'드롭 프레임', 'drop frame'
'드롭 프레임 모드', 'drop frame mode'
'드롭 피트', 'drop pit'
'드롭 해머', 'drop hammer'
'드롭 핸즈', 'drop hands'
'드롭 혼치', 'drop haunch'
'드롭 다운 리스트', 'drop down list'
'드롭 다운 메뉴', 'drop down menu'
'드롭스', 'drops'
'드롭아웃', 'dropout'
'드롭아웃 컬러', 'dropout color'
'드롭아웃 퓨즈', 'dropout fuse'
'드롭존데', 'dropsonde'
'드롭킥', 'dropkick'
'드롭트 골', 'dropped goal'
'드롭트 숄더', 'dropped shoulder'
'드롭트 숄더 슬리브', 'dropped shoulder sleeve'
'드롭트 스커트', 'dropped skirt'
'드롭트 암홀', 'dropped armhole'
'드롭트 웨이스트라인', 'dropped waistline'
'드롭트 커프스', 'dropped cuffs'
'드롭트 퍼프 슬리브', 'dropped puff sleeve'
'드리머', 'dreamer'
'드리볼', 'dribble'
'드리븐 서브', 'driven serve'
'드리븐 서비스', 'driven service'
'드리븐 클리어', 'driven clear'
'드리블', 'dribble'
'드리블 핸드 오프', 'dribble hand off'
'드리블러 어사인드 맨', 'dribbler assigned man'
'드리즐 재킷', 'drizzle jacket'
'드리퍼', 'dripper'
'드리프터', 'drifter'
'드리프트', 'drift'
'드리프트 에러', 'drift error'
'드리프트 펀치', 'drift punch'
'드리프트 핀', 'drift pin'
'드리프팅', 'drifting'
'드리핑', 'dripping'
'드릴', 'drill'
'드릴 게이지', 'drill gauge'
'드릴 로드', 'drill rod'
'드릴 머신', 'drill machine'
'드릴 모터', 'drill motor'
'드릴 버', 'drill bur'
'드릴 보트', 'drill boat'
'드릴 부싱', 'drill bushing'
'드릴 비트', 'drill bit'
'드릴 샤프너', 'drill sharpner'
'드릴 섕크', 'drill shank'
'드릴 서전트 해트', 'drill sergeant hat'
'드릴 점보', 'drill jumbo'
'드릴 지그', 'drill jig'
'드릴 챔퍼', 'drill chamfer'
'드릴 척', 'drill chuck'
'드릴 칼라', 'drill collar'
'드릴 캐리지', 'drill carriage'
'드릴 파이프', 'drill pipe'
'드릴 프레스', 'drill press'
'드릴 프레스 바이스', 'drill press vise'
'드릴 플로어', 'drill floor'
'드릴 헤드 볼트', 'drill head bolt'
'드릴 홀', 'drill hole'
'드릴링', 'drilling'
'드릴링 로드', 'drilling rod'
'드릴링 머신', 'drilling machine'
'드릴링 유닛', 'drilling unit'
'드림 메이커', 'dream maker'
'드림 벌룬', 'dream balloon'
'드림 소사이어티', 'dream society'
'드림 스트리트', 'dream street'
'드림 카', 'dream car'
'드림 크러셔', 'dream crusher'
'드림 팀', 'dream team'
'드림 팝', 'dream pop'
'드립', 'drip'
'드립 루프', 'drip loop'
'드립 스틱', 'drip stick'
'드립 커피', 'drip coffee'
'드립 토치', 'drip torch'
'드립 팬', 'drip pan'
'드립 페인팅', 'drip painting'
'드립 포트', 'drip pot'
'드링크', 'drink'
'드링크 요구르트', 'drink yogurt'
'드링킹 요구르트', 'drinking yogurt'
'드미 펜션', 'demi pension'
'드보크', 'dvoke'
'드웰', 'dwell'
'드웰 소프트웨어', 'dwell software'
'드라마', 'drama'
'디', 'D'
'디 라인', 'D line'
'디 링', 'D ring'
'디 마이너스', 'D minus'
'디 버스', 'D bus'
'디 비트', 'D beat'
'디 애틀래틱 모티베이션 인벤토리', 'the athletic motivation inventory'
'디 앤드 티 얀', 'D and T yarn'
'디 업', 'D up'
'디 오픈', 'the open'
'디 차트', 'D chart'
'디 채널', 'D channel'
'디 컵', 'D cup'
'디 퀵', 'D quick'
'디 타입 퓨즈', 'D type fuse'
'디 튜닝', 'D tuning'
'디 파울', 'D foul'
'디 플립 플롭', 'D flip flop'
'디가우서', 'degausser'
'디가우스', 'degauss'
'디가우저', 'degausser'
'디가우징', 'degaussing'
'디거 드릴', 'digger drill'
'디거밍', 'degumming'
'디게리두', 'didgeridoo'
'디곡시제닌', 'digoxigenin'
'디곡신', 'digoxin'
'디그', 'dig'
'디그러데이션', 'degradation'
'디그레이드', 'degrade'
'디그리 데이', 'degree day'
'디글리세리드', 'diglyceride'
'디기탈로오스', 'digitalose'
'디기탈리스', 'digitalis'
'디기토게닌', 'digitogenin'
'디기톡소오스', 'digitoxose'
'디기톡시게닌', 'digitoxigenin'
'디기톡신', 'digitoxin'
'디나르', 'dinar'
'디나민', 'dynamin'
'디나이', 'deny'
'디나이 더 볼', 'deny the ball'
'디나이드', 'denied'
'디너 드레스', 'dinner dress'
'디너 링', 'dinner ring'
'디너 슈트', 'dinner suit'
'디너 재킷', 'dinner jacket'
'디너 콘서트', 'dinner concert'
'디너 팬츠', 'dinner pants'
'디너 쇼', 'dinner show'
'디너 파티', 'dinner party'
'디네인', 'dynein'
'디넥스', 'dinex'
'디노미네이션', 'denomination'
'디노베이션', 'denovation'
'디노브톤', 'dinobuton'
'디노사우르', 'dinosaur'
'디노셉', 'dinoseb'
'디노캅', 'dinocap'
'디노텁', 'dinoterb'
'디노프로스톤', 'dinoprostone'
'디노프로스트', 'dinoprost'
'디녹실린', 'Dinoxyline'
'디뉴클레오티드', 'dinucleotide'
'디닉', 'DNIC'
'디다노신', 'didanosine'
'디더', 'dither'
'디더 노이즈', 'dither noise'
'디더 메소드', 'dither method'
'디더링', 'dithering'
'디더블유', 'DW'
'디더블유디', 'DWD'
'디더블유디엠', 'DWDM'
'디더블유브이 시스템', 'DWV system'
'디더블유에프', 'DWF'
'디더블유엠', 'DWM'
'디더블유지', 'DWG'
'디더블유티', 'DWT'
'디덴덤', 'dedendum'
'디도스', 'DDOS'
'디도트 포인트', 'didot point'
'디드로게스테론', 'dydrogesterone'
'디들', 'diddle'
'디디', 'DD'
'디디 스테이트먼트', 'DD statement'
'디디 오일', 'DD oil'
'디디디', 'DDD'
'디디디에스', 'DDDS'
'디디멜라', 'didymella'
'디디뮴', 'didymium'
'디디브이피', 'DDVP'
'디디비엠에스', 'DDBMS'
'디디시', 'DDC'
'디디시엠피', 'DDCMP'
'디디아르', 'DDR'
'디디아르 모드', 'DDR mode'
'디디아이', 'DDI'
'디디에스', 'DDS'
'디디에이', 'DDA'
'디디에이시', 'DDAC'
'디디엑스', 'DDX'
'디디엑스 서비스', 'DDX service'
'디디엑스에스', 'DDXS'
'디디엔', 'DDN'
'디디엘', 'DDL'
'디디엠', 'DDM'
'디디유', 'DDU'
'디디이', 'DDE'
'디디케이', 'DDK'
'디디티', 'DDT'
'디디피', 'DDP'
'디럭스 룸', 'deluxe room'
'디럭스 뮤직 컨스트럭션 세트', 'Deluxe Music Construction Set'
'디레귤레이션', 'deregulation'
'디레버리지', 'deleverage'
'디레이팅', 'derating'
'디레일러', 'derailleur'
'디렉셔널 디스트리뷰션', 'directional distribution'
'디렉터 브랜드', 'director brand'
'디렉터리', 'directory'
'디렉터리 디바이스', 'directory device'
'디렉터리 로케이터', 'directory locator'
'디렉터리 서비스', 'directory service'
'디렉터리 시스템', 'directory system'
'디렉터리 시스템 에이전트', 'directory system agent'
'디렉터리 트리', 'directory tree'
'디렉터스 슈트', 'directors suit'
'디렉터스 컷', 'directors cut'
'디렉터스 파인더', 'directors finder'
'디렉터즈 슈트', 'directors suit'
'디렉토리', 'directory'
'디렉토리 서비스', 'directory service'
'디렉트 러닝', 'direct learning'
'디렉트 리스폰스 마케팅', 'direct response marketing'
'디렉트 마케팅', 'direct marketing'
'디렉트 메일', 'direct mail'
'디렉트 버니어', 'direct vernier'
'디렉트 세일즈맨', 'direct salesman'
'디렉트 카빙', 'direct carving'
'디렉트 컬러 프린터', 'direct color printer'
'디렉트 컬러 프린트', 'direct color print'
'디렉트 킬', 'direct kill'
'디렉트 터치', 'direct touch'
'디렉트 푸시', 'direct push'
'디렉트 필름', 'direct film'
'디르함', 'dirham'
'디리저블 링키지', 'dirigible linkage'
'디마케팅', 'demarketing'
'디맥', 'DMAC'
'디맨드 시프트 인플레이션', 'demand shift inflation'
'디맨드 어사인먼트', 'demand assignment'
'디맨드 풀 인플레이션', 'demand pull inflation'
'디머', 'dimmer'
'디머 노이즈', 'dimmer noise'
'디머 스위치', 'dimmer switch'
'디머티', 'dimity'
'디머티 러플링', 'dimity ruffling'
'디머티 체크', 'dimity check'
'디머티 코드', 'dimity cord'
'디먹스', 'DMUX'
'디멀카프롤', 'dimercaprol'
'디멀티플렉서', 'demultiplexer'
'디멀티플렉싱', 'demultiplexing'
'디메르카프롤', 'dimercaprol'
'디메모르판', 'dimemorfan'
'디메몰판', 'Dimemorfan'
'디메타크린', 'dimetacrine'
'디메탄', 'dimetan'
'디메토에이트', 'dimethoate'
'디메톤', 'demeton'
'디메톤 메틸', 'demeton methyl'
'디메트로돈', 'dimetrodon'
'디메티곤', 'dimethicone'
'디메티스테론', 'dimethisterone'
'디메티콘', 'dimethicone'
'디메틸 메틸포스포네이트', 'dimethyl methylphosphonate'
'디메틸 설폭사이드', 'dimethyl sulfoxide'
'디메틸 술폭시드', 'dimethyl sulfoxide'
'디메틸 에터', 'dimethyl ether'
'디메틸 에테르', 'dimethyl ether'
'디메틸 이써', 'dimethyl ether'
'디메틸 글리옥심', 'dimethyl glyoxime'
'디메틸니트로사민', 'dimethylnitrosamine'
'디메틸란', 'dimetilan'
'디메틸아닐린', 'dimethylaniline'
'디메틸아미노 안티피린', 'dimethylamino antipyrine'
'디메틸아민', 'dimethylamine'
'디메틸클로르테트라사이클린', 'demethylchlortetracycline'
'디메틸투보쿠라린', 'dimethyltubocurarine'
'디메틸투보큐라린', 'dimethyltubocurarine'
'디메틸페닐 피페라지니움', 'dimethylphenyl piperazinium'
'디메틸폴리실록산', 'dimethylpolysiloxane'
'디메폭스', 'dimefox'
'디멘션 워드', 'dimension word'
'디멘하이드리네이트', 'dimenhydrinate'
'디멘히드리네이트', 'dimenhydrinate'
'디모르포테카', 'dimorphotheca'
'디모스', 'DMOS'
'디몰리셔', 'demolisher'
'디미뉴션', 'diminution'
'디미니시드 서브스티튜션', 'diminished substitution'
'디미티 체크', 'dimity check'
'디미티 코드', 'dimity cord'
'디밍', 'dimming'
'디바', 'DIVA'
'디바이더', 'divider'
'디바이디드 새틴 스티치', 'divided satin stitch'
'디바이디드 스커트', 'divided skirt'
'디바이스', 'device'
'디바이스 넘버', 'device number'
'디바이스 네임', 'device name'
'디바이스 드라이버', 'device driver'
'디바이스 디퍼런스 드릴 포 이치 맨', 'devise difference drill for each man'
'디바이스 베이', 'device bay'
'디바이스 비지', 'device busy'
'디바이스 스테이터스 워드', 'device status word'
'디바이스 아이디', 'device ID'
'디바이스 인디펜던스', 'device independence'
'디바이스 인디펜던트', 'device independent'
'디바이스 코드', 'device code'
'디바이스 콘텍스트', 'device context'
'디바이스 클러스터', 'device cluster'
'디바이스 타입', 'device type'
'디바이스 탭', 'device tap'
'디배닝', 'devanning'
'디버거', 'debugger'
'디버그', 'debug'
'디버그 프로그램', 'debug program'
'디버깅', 'debugging'
'디버시파이 오브 존 프레스', 'diversify of zone press'
'디버전스', 'divergence'
'디벗', 'divot'
'디벗 마크', 'divot mark'
'디베이지', 'debeige'
'디베이트', 'debate'
'디벤제핀', 'dibenzepin'
'디벤조일 티아민', 'dibenzoyl thiamine'
'디벤즈헵트로핀', 'dibenzheptropine'
'디벤처', 'debenture'
'디벤처 스톡', 'debenture stock'
'디벨로퍼', 'developer'
'디벨로핑 인디비듀얼 스킬', 'developing individual skill'
'디벨로핑 인터셉션스 스킬', 'developing interceptions skill'
'디벨롭먼트', 'development'
'디보란', 'diborane'
'디부카인', 'dibucaine'
'디부틸 히드록시 톨루엔', 'dibutyl hydroxy toluene'
'디브레인', 'dBrain'
'디브로모디플루오르메탄', 'dibromodifluoromethane'
'디브로모플루오레세인', 'dibromofluorescein'
'디브이', 'DV'
'디브이 카메라', 'DV camera'
'디브이디', 'DVD'
'디브이디 롬', 'DVD ROM'
'디브이디 아르더블유', 'DVD RW'
'디브이디 오디오', 'DVD audio'
'디브이디 콤보', 'DVD combo'
'디브이디 램', 'DVD RAM'
'디브이디 플레이어', 'DVD player'
'디브이디피', 'DVDP'
'디브이아르', 'DVR'
'디브이아이', 'DVI'
'디브이알', 'DVR'
'디브 이에이치에스', 'D VHS'
'디브이피', 'DVP'
'디블로킹', 'deblocking'
'디비', 'DB'
'디비 라펠', 'DB lapel'
'디비 마케팅', 'DB marketing'
'디비 블레이저', 'DB blazer'
'디비 커넥터', 'DB connector'
'디비디', 'DBD'
'디비시', 'DBC'
'디비시에스', 'DBCS'
'디비에스', 'DBS'
'디비 에스피엘', 'dB SPL'
'디비에이', 'DBA'
'디비에이피', 'DBAP'
'디비엠', 'DBM'
'디비엠에스', 'DBMS'
'디비유', 'dBu'
'디비이', 'DBE'
'디비전', 'division'
'디비전 라인', 'division line'
'디비전 컴퍼니', 'division company'
'디비티지', 'DBTG'
'디비피', 'DBP'
'디빅스 플레이어', 'DivX player'
'디사이아노다이아마이드', 'dicyanodiamide'
'디사이아노다이아미드', 'dicyanodiamide'
'디사이징', 'desizing'
'디사카리다아제', 'disaccharidase'
'디서플러네리 액션', 'disciplinary action'
'디설피람', 'disulfiram'
'디세이블', 'disable'
'디센더', 'descender'
'디센더 라인', 'descender line'
'디센딩', 'descending'
'디센딩 링', 'descending ring'
'디센딩 소트', 'descending sort'
'디센터', 'decenter'
'디센트 워크', 'decent work'
'디셉션', 'deception'
'디소피라미드', 'disopyramide'
'디술포톤', 'disulfotone'
'디쉬 가든', 'dish garden'
'디스', 'dis'
'디스 맨', 'this man'
'디스가이즈', 'disguise'
'디스럽터', 'disrupter'
'디스로케이션', 'dislocation'
'디스링크', 'DSLINK'
'디스암', 'disarm'
'디스암 플라스미드', 'disarmed plasmid'
'디스인터미디에이션', 'disintermediation'
'디스인펙턴트', 'Disinfectant'
'디스인플레이션', 'disinflation'
'디스카운트', 'discount'
'디스카운트 레이트', 'discount rate'
'디스카운트 브로커', 'discount broker'
'디스카운트 세일', 'discount sale'
'디스카운트 스토어', 'discount store'
'디스카운트 하우스', 'discount house'
'디스커버리 달리 숏', 'discovery dolly shot'
'디스커스', 'discus'
'디스커스 래리어트', 'discus lariat'
'디스커스 크로스라인', 'discus clothesline'
'디스케일링 펌프', 'descaling pump'
'디스켓', 'diskette'
'디스켓 드라이브', 'diskette drive'
'디스켓 섹터링', 'diskette sectoring'
'디스켓 트레이', 'diskette tray'
'디스켓 파일 디렉터리', 'diskette file directory'
'디스켓 포매팅', 'diskette formatting'
'디스코', 'disco'
'디스코 걸', 'disco girl'
'디스코 셔츠', 'disco shirt'
'디스코 포멀', 'disco formal'
'디스코 홀', 'disco hole'
'디스코그래피', 'discography'
'디스코스 애널리시스', 'discourse analysis'
'디스코키클리나', 'discocyclina'
'디스코테크 샌들', 'discotheque sandal'
'디스코텍', 'discotheque'
'디스콘 안테나', 'discone antenna'
'디스퀄리파이드 플레이어', 'disqualified player'
'디스퀄리파잉 파울', 'disqualifying foul'
'디스크', 'disk'
'디스크 골프', 'disc golf'
'디스크 덤프', 'disk dump'
'디스크 도그', 'disc dog'
'디스크 듀플렉싱', 'disk duplexing'
'디스크 드라이브', 'disk drive'
'디스크 디렉터리', 'disk directory'
'디스크 디퓨저', 'disk diffuser'
'디스크 라이브러리', 'disk library'
'디스크 모듈', 'disk module'
'디스크 미러링', 'disk mirroring'
'디스크 밀', 'disc mill'
'디스크 버퍼', 'disk buffer'
'디스크 베이스 시스템', 'disk base system'
'디스크 볼륨', 'disk volume'
'디스크 브레이크', 'disk brake'
'디스크 샌더', 'disk sander'
'디스크 소팅', 'disk sorting'
'디스크 스케줄링', 'disk scheduling'
'디스크 스크린', 'disk screen'
'디스크 스테이징', 'disk staging'
'디스크 스트라이핑', 'disk striping'
'디스크 시스템', 'disk system'
'디스크 액세서리', 'disk accessory'
'디스크 액세스', 'disk access'
'디스크 어레이', 'disk array'
'디스크 에어리어', 'disc area'
'디스크 오리엔티드 시스템', 'disk oriented system'
'디스크 오퍼레이팅 시스템', 'disk operating system'
'디스크 와이어', 'disk wire'
'디스크 유닛', 'disk unit'
'디스크 이미지', 'disk image'
'디스크 인터페이스', 'disk interface'
'디스크 재킷', 'disk jacket'
'디스크 체인', 'disk chain'
'디스크 카메라', 'disk camera'
'디스크 카트리지', 'disk cartridge'
'디스크 캐디', 'disk caddy'
'디스크 캐시', 'disk cache'
'디스크 컨트롤러 카드', 'disk controller card'
'디스크 크래시', 'disk crash'
'디스크 클러치', 'disk clutch'
'디스크 트랙', 'disk track'
'디스크 파일', 'disk file'
'디스크 팩', 'disk pack'
'디스크 페이퍼', 'disk paper'
'디스크 포맷', 'disk format'
'디스크 플라우', 'disk plough'
'디스크 플레이트', 'disk plate'
'디스크 하드 섹터', 'disk hard sector'
'디스크 해로', 'disk harrow'
'디스크램브러', 'descrambler'
'디스크램블러', 'descrambler'
'디스크리미네이션 리액션 타임', 'discrimination reaction time'
'디스크리트 에코', 'discrete echo'
'디스크립터', 'descriptor'
'디스크 자키', 'disk jockey'
'디스클로저', 'disclosure'
'디스터브', 'disturb'
'디스턴스 레이스', 'distance race'
'디스템퍼', 'distemper'
'디스토마', 'distoma'
'디스토피아', 'dystopia'
'디스트럭션 록', 'destruction rock'
'디스트럭터', 'destructor'
'디스트럭티브 레코딩', 'destructive recording'
'디스트럭티브 에디팅', 'destructive editing'
'디스트레스', 'distress'
'디스트레스트 룩', 'distressed look'
'디스트로피', 'dystrophy'
'디스트로핀', 'dystrophin'
'디스트리뷰션', 'distribution'
'디스트리뷰션 체인', 'distribution chain'
'디스트리뷰터', 'distributor'
'디스트리뷰티드 프랙티스', 'distributed practice'
'디스트릭트 체크', 'district check'
'디스티그민', 'distigmine'
'디스팅치오', 'distinctio'
'디스파이킹', 'despiking'
'디스패리티', 'disparity'
'디스패처', 'dispatcher'
'디스패치', 'dispatch'
'디스패칭 센터', 'dispatching center'
'디스패칭 시스템', 'dispatching system'
'디스펜서', 'dispensor'
'디스펜서 펌프', 'dispenser pump'
'디스펜서리 라이트', 'dispensary light'
'디스포저', 'disposer'
'디스포저블 웨어', 'disposable wear'
'디스풀러', 'despooler'
'디스 프로덕트', 'dis product'
'디스프로슘', 'dysprosium'
'디스플레이', 'display'
'디스플레이 데이터 채널', 'display data channel'
'디스플레이 데커레이터', 'display decorator'
'디스플레이 디자이너', 'display designer'
'디스플레이 디자인', 'display design'
'디스플레이 램', 'display RAM'
'디스플레이 모니터', 'display monitor'
'디스플레이 모드', 'display mode'
'디스플레이 버퍼 메모리', 'display buffer memory'
'디스플레이 버퍼 사이즈', 'display buffer size'
'디스플레이 베젤', 'display bezel'
'디스플레이 보드', 'display board'
'디스플레이 사이클', 'display cycle'
'디스플레이 스테이션 폴링', 'display station polling'
'디스플레이 어댑터', 'display adapter'
'디스플레이 엘리먼트', 'display element'
'디스플레이 유닛', 'display unit'
'디스플레이 카테고리', 'display category'
'디스플레이 캐릭터 제네레이터', 'display character generator'
'디스플레이 커서', 'display cursor'
'디스플레이 컨트롤', 'display control'
'디스플레이 콘솔', 'display console'
'디스플레이 키보드', 'display keyboard'
'디스플레이 터미널', 'display terminal'
'디스플레이 텔레비전', 'display television'
'디스플레이 튜브', 'display tube'
'디스플레이 티브이', 'display TV'
'디스플레이 파일', 'display file'
'디스플레이 포스트스크립트', 'display postscript'
'디스플레이 포트', 'display port'
'디스플레이 프레임', 'display frame'
'디스플레이 필드', 'display field'
'디스플레이 하이 라이팅', 'display high lighting'
'디스플레이 폰', 'display phone'
'디시', 'DC'
'디시 가든', 'dish garden'
'디시 브랜드', 'DC brand'
'디시 피디피', 'DC PDP'
'디시디', 'DCD'
'디시람브', 'dithyramb'
'디시램브', 'dithyramb'
'디시비', 'DCB'
'디시시', 'DCC'
'디시시유', 'DCCU'
'디시시피', 'DCCP'
'디시아노다이아마이드', 'dicyanodiamide'
'디시아노다이아미드', 'dicyanodiamide'
'디시아르', 'DCR'
'디 시아르엘', 'd crl'
'디시안다이아마이드', 'dicyanodiamide'
'디시안다이아미드', 'dicyanodiamide'
'디시안디아마이드', 'dicyanodiamide'
'디시안디아미드', 'dicyandiamide'
'디시에스', 'DCS'
'디시에이', 'DCA'
'디시에이치', 'DCH'
'디시에이티', 'DCAT'
'디시에프', 'DCF'
'디시엔에이', 'DCNA'
'디시오', 'DCO'
'디시오엠피', 'DComP'
'디시이', 'DCE'
'디시전', 'decision'
'디시전 룸', 'decision room'
'디시전 테이블', 'decision table'
'디시지', 'DCG'
'디시클로민', 'dicyclomine'
'디시티', 'DCT'
'디시피', 'DCP'
'디시피에이', 'DCPA'
'디시피티', 'DCPT'
'디싸이클로민', 'dicyclomine'
'디아르', 'DR'
'디아르 플레이', 'DR Play'
'디아르 도스', 'DR DOS'
'디아르시', 'DRC'
'디아르시아르', 'DRCR'
'디아르아르', 'DRR'
'디아르에스', 'DRS'
'디아르에이', 'DRA'
'디아르에이더블유', 'DRAW'
'디아르엠', 'DRM'
'디아르오', 'DRO'
'디아르티', 'DRT'
'디아르피', 'DRP'
'디아릴헵타노이드', 'diarylheptanoid'
'디아미노디페닐술폰', 'diaminodiphenylsulfone'
'디아민', 'diamine'
'디아밀아민', 'diamylamine'
'디아볼로', 'diabolo'
'디아세톤 알코올', 'diacetone alcohol'
'디아세틸디하이드로몰핀', 'diacetyldihydromorphine'
'디아세틸렌', 'diacetylene'
'디아세틸모르핀', 'diacetylmorphine'
'디아실글리세롤', 'diacylglycerol'
'디아이', 'DI'
'디아이 비즈니스', 'DI business'
'디아이디', 'DID'
'디아이시', 'DIC'
'디아이아르엑스엠엘', 'DirXML'
'디아이아이', 'DII'
'디아이아이시오이', 'DIICOE'
'디아이에스', 'DIS'
'디아이에스엔', 'DISN'
'디아이에이', 'DIA'
'디아이에이디', 'DIAD'
'디아이에프', 'DIF'
'디아이엠엠', 'DIMM'
'디아이와이', 'DIY'
'디아이와이 키트', 'DIY kit'
'디아이티에이', 'DITA'
'디아제팜', 'diazepam'
'디아조 필름', 'diazo film'
'디아조늄', 'diazonium'
'디아조메탄', 'diazomethane'
'디아조타이프', 'diazotype'
'디아족시드', 'diazoxide'
'디아졸', 'diazole'
'디아지논', 'diazinon'
'디알릴', 'diallyl'
'디알지', 'DRG'
'디어 스킨', 'deer skin'
'디어 헌터', 'Deer Hunter'
'디어스토커', 'deerstalker'
'디어스토커 캡', 'deerstalker cap'
'디 에너자이즈', 'de energize'
'디에스', 'DS'
'디에스더블유', 'DSW'
'디에스디', 'DSD'
'디에스브이디', 'DSVD'
'디에스브이디 모뎀', 'DSVD modem'
'디에스비', 'DSB'
'디에스시', 'DSC'
'디에스시비', 'DSCB'
'디에스시에스', 'DSCS'
'디에스아르', 'DSR'
'디에스아르브이', 'DSRV'
'디에스아르시', 'DSRC'
'디에스아이에프', 'DSIF'
'디에스에스', 'DSS'
'디에스에스에스', 'DSSS'
'디에스에이', 'DSA'
'디에스엔', 'DSN'
'디에스엘', 'DSL'
'디에스엘 모뎀', 'DSL modem'
'디에스엘아르', 'DSLR'
'디에스엘알', 'DSLR'
'디에스엠', 'DSM'
'디에스유', 'DSU'
'디에스테르', 'diester'
'디에스 투', 'DS two'
'디에스피', 'DSP'
'디에스피 액셀러레이터', 'DSP accelerator'
'디에이', 'DA'
'디에이더블유', 'DAW'
'디에이브이', 'DAV'
'디에이비', 'DAB'
'디에이시', 'DAC'
'디에이시에스', 'DACS'
'디에이아르', 'DAR'
'디에이아르시', 'DARC'
'디에이알피에이', 'DARPA'
'디에이에스', 'DAS'
'디에이에이', 'DAA'
'디에이에프', 'DAF'
'디에이엑스', 'DAX'
'디에이엠', 'DAM'
'디에이이', 'DAE'
'디에이지', 'DAG'
'디에이치', 'DH'
'디에이치시', 'DHC'
'디에이치시피', 'DHCP'
'디에이치에스', 'DHS'
'디에이치에이', 'DHA'
'디에이치오', 'DHO'
'디에이치이', 'DHE'
'디에이치이에이', 'DHEA'
'디에이티', 'DAT'
'디에이티 시스템', 'DAT system'
'디에이피에스', 'DAPS'
'디에타진', 'diethazine'
'디에틸 에터', 'diethyl ether'
'디에틸 에테르', 'diethyl ether'
'디에틸 이써', 'diethyl ether'
'디에틸렌 글리콜', 'diethylene glycol'
'디에틸스틸베스트롤', 'diethylstilbestrol'
'디에틸케티논', 'diethylcathinone'
'디에틸프로피온', 'diethylpropion'
'디에프', 'DF'
'디에프디', 'DFD'
'디에프디아르', 'DFDR'
'디에프시', 'DFC'
'디에프아르', 'DFR'
'디에프아이지', 'DFIG'
'디에프에스', 'DFS'
'디에프엘', 'DFL'
'디에프엠', 'DFM'
'디에프엠에이', 'DFMA'
'디에프이', 'DFE'
'디에프티', 'DFT'
'디엑스', 'DX'
'디엑스디', 'DXD'
'디엔시', 'DNC'
'디엔에스', 'DNS'
'디엔에스 캐싱', 'DNS caching'
'디엔에이', 'DNA'
'디엔에이 기라아제', 'DNA gyrase'
'디엔에이 다이어트', 'DNA diet'
'디엔에이 데이터베이스', 'DNA database'
'디엔에이 리스트릭션', 'DNA restriction'
'디엔에이 링커', 'DNA linker'
'디엔에이 바이러스', 'DNA virus'
'디엔에이 바코드', 'DNA barcode'
'디엔에이 백신', 'DNA vaccine'
'디엔에이 보디', 'DNA body'
'디엔에이 시퀀서', 'DNA sequencer'
'디엔에이 시퀀싱', 'DNA sequencing'
'디엔에이 신시사이저', 'DNA synthesizer'
'디엔에이 칩', 'DNA chip'
'디엔에이 코폴리머레이스', 'DNA copolymerase'
'디엔에이 파지', 'DNA phage'
'디엔에이 헬리카제', 'DNA helicase'
'디엔에프', 'DNF'
'디엔오시', 'DNOC'
'디엔피', 'DNP'
'디엘', 'DL'
'디엘드린', 'dieldrin'
'디엘디', 'DLD'
'디엘시', 'DLC'
'디엘시아이', 'DLCI'
'디엘에스', 'DLS'
'디엘에프', 'DLF'
'디엘엘', 'DLL'
'디엘엠에스', 'DLMS'
'디엘이', 'DLE'
'디엘지', 'DLG'
'디엘피', 'DLP'
'디엠', 'DM'
'디엠비', 'DMB'
'디엠비 폰', 'DMB phone'
'디엠시', 'DMC'
'디엠아르', 'DMR'
'디엠아이', 'DMI'
'디엠아이에프', 'DMIF'
'디엠아이엑스', 'DMIX'
'디엠에스', 'DMS'
'디엠에스오', 'DMSO'
'디엠에이', 'DMA'
'디엠에이 모드', 'DMA mode'
'디엠에이 채널', 'DMA channel'
'디엠에이 컨트롤러', 'DMA controller'
'디엠에이비', 'DMAB'
'디엠에이시', 'DMAC'
'디엠엘', 'DML'
'디엠엠', 'DMM'
'디엠엠에프', 'DMMF'
'디엠유', 'DMU'
'디엠이', 'DME'
'디엠이 픽스', 'DME fix'
'디엠제트', 'DMZ'
'디엠제트 호스트', 'DMZ host'
'디엠지', 'DMZ'
'디엠큐', 'DMQ'
'디엠티', 'DMT'
'디엠퍼시스', 'deemphasis'
'디엠피', 'DMP'
'디엠피피', 'DMPP'
'디오', 'DO'
'디오 미터', 'DO meter'
'디오더런트 샴푸', 'deodorant shampoo'
'디오디', 'DOD'
'디오디에이에프', 'DoDAF'
'디오마그니트', 'diomagnite'
'디오스', 'diose'
'디오스게닌', 'diosgenin'
'디오스민', 'diosmin'
'디오시', 'DOC'
'디오시아르', 'DOCR'
'디오시지아르', 'DOCGR'
'디오신', 'dioscin'
'디오아이', 'DOI'
'디오에이', 'DOA'
'디오에이치시', 'DOHC'
'디오에이치시 엔진', 'DOHC engine'
'디 오일러', 'de oiler'
'디오피', 'DOP'
'디옥사벤조포스', 'dioxabenzofos'
'디옥사티온', 'dioxathion'
'디옥산', 'dioxane'
'디옥시', 'diauxie'
'디옥시뉴클레오시드', 'deoxynucleoside'
'디옥시리보누클레아제', 'deoxyribonuclease'
'디옥시리보뉴클레아제', 'deoxyribonuclease'
'디옥시리보뉴클레오시드', 'deoxyribonucleoside'
